domain,stratum,source,source_rank,run_id,device,viewport,locale,geo_country,datetime_utc,final_url,status,blocked_reason,banner_present,banner_type,cms_cmp_vendor,language_detected,accept_all_first_layer,reject_all_first_layer,manage_first_layer,close_button_present,clicks_accept_all,clicks_reject_all,delta_clicks,steps_reject_description,has_toggle_analytics,has_toggle_ads,default_on_analytics,default_on_ads,has_reject_all_anywhere,third_party_before_consent,third_party_after_reject,tracking_after_reject_flag,dp1_flag,dp2_flag,dp3_flag,dp4_flag,dp5_flag,dp6_flag,dp7_flag,dp8_flag,screenshot_path_banner,screenshot_path_manage,notes
nu.ac.th,EDU,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T15:23:11.979Z,https://www.nu.ac.th/,ok,,1,,Complianz,th,1,1,1,1,1,1,0,,0,0,0,0,1,4,1,1,,0,0,,,,1,,evidence/nu.ac.th/mobile/run1_banner.png,evidence/nu.ac.th/mobile/run1_manage.png,interstitial_step1_before=evidence/nu.ac.th/mobile/run1_interstitial_step1_before.png; 
wu.ac.th,EDU,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T15:23:21.106Z,https://wu.ac.th/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/wu.ac.th/desktop/run1_banner.png,,interstitial_step1_before=evidence/wu.ac.th/desktop/run1_interstitial_step1_before.png; 
nu.ac.th,EDU,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T15:23:17.365Z,https://www.nu.ac.th/,ok,,1,,Complianz,th,1,1,1,1,1,1,0,,0,0,0,0,1,0,1,1,,0,0,,,,1,,evidence/nu.ac.th/mobile/run2_banner.png,evidence/nu.ac.th/mobile/run2_manage.png,interstitial_step1_before=evidence/nu.ac.th/mobile/run2_interstitial_step1_before.png; 
wu.ac.th,EDU,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T15:23:26.540Z,https://wu.ac.th/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/wu.ac.th/desktop/run2_banner.png,,interstitial_step1_before=evidence/wu.ac.th/desktop/run2_interstitial_step1_before.png; 
mju.ac.th,EDU,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T15:23:33.250Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://mju.ac.th/
Call log:
[2m  - navigating to ""http://mju.ac.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
mju.ac.th,EDU,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T15:23:33.358Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://mju.ac.th/
Call log:
[2m  - navigating to ""http://mju.ac.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
mju.ac.th,EDU,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T15:23:33.451Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://mju.ac.th/
Call log:
[2m  - navigating to ""http://mju.ac.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
mju.ac.th,EDU,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T15:23:33.504Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://mju.ac.th/
Call log:
[2m  - navigating to ""http://mju.ac.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
msu.ac.th,EDU,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T15:23:33.556Z,https://msu.ac.th/,ok,,1,,unknown,en-US,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/msu.ac.th/desktop/run1_banner.png,,interstitial_step1_before=evidence/msu.ac.th/desktop/run1_interstitial_step1_before.png; 
wu.ac.th,EDU,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T15:23:27.784Z,https://wu.ac.th/th,ok,,1,,unknown,en,1,0,0,1,1,,,,0,0,0,0,0,0,,,1,,,,,,,,evidence/wu.ac.th/mobile/run1_banner.png,,interstitial_step1_before=evidence/wu.ac.th/mobile/run1_interstitial_step1_before.png; 
wu.ac.th,EDU,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T15:23:31.784Z,https://wu.ac.th/th,ok,,1,,unknown,en,1,0,0,1,1,,,,0,0,0,0,0,0,,,1,,,,,,,,evidence/wu.ac.th/mobile/run2_banner.png,,interstitial_step1_before=evidence/wu.ac.th/mobile/run2_interstitial_step1_before.png; 
msu.ac.th,EDU,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T15:23:40.116Z,https://msu.ac.th/,ok,,1,,unknown,en-US,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/msu.ac.th/desktop/run2_banner.png,,interstitial_step1_before=evidence/msu.ac.th/desktop/run2_interstitial_step1_before.png; 
ubu.ac.th,EDU,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T15:23:46.769Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://ubu.ac.th/
Call log:
[2m  - navigating to ""http://ubu.ac.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
ubu.ac.th,EDU,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T15:23:46.897Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://ubu.ac.th/
Call log:
[2m  - navigating to ""http://ubu.ac.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
ubu.ac.th,EDU,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T15:23:46.952Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://ubu.ac.th/
Call log:
[2m  - navigating to ""http://ubu.ac.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
ubu.ac.th,EDU,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T15:23:47.003Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://ubu.ac.th/
Call log:
[2m  - navigating to ""http://ubu.ac.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
msu.ac.th,EDU,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T15:23:40.508Z,https://msu.ac.th/,ok,,1,,unknown,en-US,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/msu.ac.th/mobile/run1_banner.png,,interstitial_step1_before=evidence/msu.ac.th/mobile/run1_interstitial_step1_before.png; 
msu.ac.th,EDU,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T15:23:45.327Z,https://msu.ac.th/,ok,,1,,unknown,en-US,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/msu.ac.th/mobile/run2_banner.png,,interstitial_step1_before=evidence/msu.ac.th/mobile/run2_interstitial_step1_before.png; 
payap.ac.th,EDU,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T15:23:47.058Z,https://www.payap.ac.th/site/,ok,,1,,unknown,th,0,0,1,1,,2,,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,,,0,,,,,,evidence/payap.ac.th/desktop/run1_banner.png,evidence/payap.ac.th/desktop/run1_manage.png,interstitial_step1_before=evidence/payap.ac.th/desktop/run1_interstitial_step1_before.png; 
payap.ac.th,EDU,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T15:23:47.167Z,https://www.payap.ac.th/site/,ok,,1,,unknown,th,0,0,1,1,,2,,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,,,0,,,,,,evidence/payap.ac.th/desktop/run2_banner.png,evidence/payap.ac.th/desktop/run2_manage.png,interstitial_step1_before=evidence/payap.ac.th/desktop/run2_interstitial_step1_before.png; 
payap.ac.th,EDU,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T15:23:51.785Z,https://www.payap.ac.th/site/,ok,,1,,unknown,th,0,0,1,1,,2,,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,,,0,,,,,,evidence/payap.ac.th/mobile/run1_banner.png,evidence/payap.ac.th/mobile/run1_manage.png,interstitial_step1_before=evidence/payap.ac.th/mobile/run1_interstitial_step1_before.png; 
payap.ac.th,EDU,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T15:24:01.311Z,https://www.payap.ac.th/site/,ok,,1,,unknown,th,0,0,1,1,,2,,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,1,,,,,0,,,,,,evidence/payap.ac.th/mobile/run2_banner.png,evidence/payap.ac.th/mobile/run2_manage.png,interstitial_step1_before=evidence/payap.ac.th/mobile/run2_interstitial_step1_before.png; 
utcc.ac.th,EDU,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T15:24:02.121Z,https://www.utcc.ac.th/,ok,,1,,unknown,th,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/utcc.ac.th/desktop/run1_banner.png,,interstitial_step1_before=evidence/utcc.ac.th/desktop/run1_interstitial_step1_before.png; 
utcc.ac.th,EDU,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T15:24:06.160Z,https://www.utcc.ac.th/,ok,,1,,unknown,th,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/utcc.ac.th/desktop/run2_banner.png,,interstitial_step1_before=evidence/utcc.ac.th/desktop/run2_interstitial_step1_before.png; 
utcc.ac.th,EDU,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T15:24:15.651Z,https://www.utcc.ac.th/,ok,,1,,unknown,th,0,0,1,1,,2,,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,,,0,,,,,,evidence/utcc.ac.th/mobile/run1_banner.png,evidence/utcc.ac.th/mobile/run1_manage.png,interstitial_step1_before=evidence/utcc.ac.th/mobile/run1_interstitial_step1_before.png; 
utcc.ac.th,EDU,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T15:24:16.829Z,https://www.utcc.ac.th/,ok,,1,,unknown,th,0,0,1,1,,2,,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,,,0,,,,,,evidence/utcc.ac.th/mobile/run2_banner.png,evidence/utcc.ac.th/mobile/run2_manage.png,interstitial_step1_before=evidence/utcc.ac.th/mobile/run2_interstitial_step1_before.png; 
tni.ac.th,EDU,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T15:24:22.314Z,https://tni.ac.th/home/,ok,,1,,unknown,th,1,0,1,0,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,2,,,1,1,0,,,,,,evidence/tni.ac.th/desktop/run1_banner.png,evidence/tni.ac.th/desktop/run1_manage.png,interstitial_step1_before=evidence/tni.ac.th/desktop/run1_interstitial_step1_before.png; 
tni.ac.th,EDU,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T15:24:31.137Z,https://tni.ac.th/home/,ok,,1,,unknown,th,1,0,1,0,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,2,,,1,1,0,,,,,,evidence/tni.ac.th/desktop/run2_banner.png,evidence/tni.ac.th/desktop/run2_manage.png,interstitial_step1_before=evidence/tni.ac.th/desktop/run2_interstitial_step1_before.png; 
tni.ac.th,EDU,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T15:24:32.418Z,https://tni.ac.th/home/,ok,,1,,unknown,th,1,0,1,0,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,evidence/tni.ac.th/mobile/run1_banner.png,evidence/tni.ac.th/mobile/run1_manage.png,interstitial_step1_before=evidence/tni.ac.th/mobile/run1_interstitial_step1_before.png; 
tni.ac.th,EDU,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T15:24:49.002Z,https://tni.ac.th/home/,ok,,1,,unknown,th,1,0,1,0,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,2,,,1,1,0,,,,,,evidence/tni.ac.th/mobile/run2_banner.png,evidence/tni.ac.th/mobile/run2_manage.png,interstitial_step1_before=evidence/tni.ac.th/mobile/run2_interstitial_step1_before.png; 
pim.ac.th,EDU,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T15:24:53.760Z,https://www.pim.ac.th/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,1,,,1,1,0,,,,,,evidence/pim.ac.th/desktop/run1_banner.png,evidence/pim.ac.th/desktop/run1_manage.png,interstitial_step1_before=evidence/pim.ac.th/desktop/run1_interstitial_step1_before.png; 
pim.ac.th,EDU,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T15:24:54.447Z,https://www.pim.ac.th/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,1,,,1,1,0,,,,,,evidence/pim.ac.th/desktop/run2_banner.png,evidence/pim.ac.th/desktop/run2_manage.png,interstitial_step1_before=evidence/pim.ac.th/desktop/run2_interstitial_step1_before.png; 
bu.ac.th,EDU,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T15:25:07.091Z,https://www.bu.ac.th/th,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,evidence/bu.ac.th/desktop/run1_banner.png,evidence/bu.ac.th/desktop/run1_manage.png,interstitial_step1_before=evidence/bu.ac.th/desktop/run1_interstitial_step1_before.png; 
pim.ac.th,EDU,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T15:25:04.513Z,https://www.pim.ac.th/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,evidence/pim.ac.th/mobile/run1_banner.png,evidence/pim.ac.th/mobile/run1_manage.png,interstitial_step1_before=evidence/pim.ac.th/mobile/run1_interstitial_step1_before.png; 
pim.ac.th,EDU,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T15:25:06.508Z,https://www.pim.ac.th/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,evidence/pim.ac.th/mobile/run2_banner.png,evidence/pim.ac.th/mobile/run2_manage.png,interstitial_step1_before=evidence/pim.ac.th/mobile/run2_interstitial_step1_before.png; 
bu.ac.th,EDU,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T15:25:20.094Z,https://www.bu.ac.th/th,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,evidence/bu.ac.th/mobile/run1_banner.png,evidence/bu.ac.th/mobile/run1_manage.png,interstitial_step1_before=evidence/bu.ac.th/mobile/run1_interstitial_step1_before.png; 
bu.ac.th,EDU,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T15:25:19.936Z,https://www.bu.ac.th/th,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,evidence/bu.ac.th/desktop/run2_banner.png,evidence/bu.ac.th/desktop/run2_manage.png,interstitial_step1_before=evidence/bu.ac.th/desktop/run2_interstitial_step1_before.png; 
bu.ac.th,EDU,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T15:25:20.445Z,https://www.bu.ac.th/th,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,evidence/bu.ac.th/mobile/run2_banner.png,evidence/bu.ac.th/mobile/run2_manage.png,interstitial_step1_before=evidence/bu.ac.th/mobile/run2_interstitial_step1_before.png; 
au.edu,EDU,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T15:25:31.264Z,,error,"page.goto: Navigation to ""http://au.edu/"" is interrupted by another navigation to ""chrome-error://chromewebdata/""
Call log:
[2m  - navigating to ""http://au.edu/"", waiting until ""domcontentloaded""[22",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
au.edu,EDU,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T15:25:31.001Z,,error,"page.goto: Navigation to ""http://au.edu/"" is interrupted by another navigation to ""chrome-error://chromewebdata/""
Call log:
[2m  - navigating to ""http://au.edu/"", waiting until ""domcontentloaded""[22",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
au.edu,EDU,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T15:25:31.005Z,,error,"page.goto: Navigation to ""http://au.edu/"" is interrupted by another navigation to ""chrome-error://chromewebdata/""
Call log:
[2m  - navigating to ""http://au.edu/"", waiting until ""domcontentloaded""[22",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
rangsit.edu,EDU,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T15:25:32.714Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://rangsit.edu/
Call log:
[2m  - navigating to ""http://rangsit.edu/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
rangsit.edu,EDU,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T15:25:32.707Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://rangsit.edu/
Call log:
[2m  - navigating to ""http://rangsit.edu/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
rangsit.edu,EDU,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T15:25:32.832Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://rangsit.edu/
Call log:
[2m  - navigating to ""http://rangsit.edu/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
rangsit.edu,EDU,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T15:25:32.831Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://rangsit.edu/
Call log:
[2m  - navigating to ""http://rangsit.edu/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
au.edu,EDU,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T15:25:32.605Z,,error,"page.goto: Navigation to ""http://au.edu/"" is interrupted by another navigation to ""chrome-error://chromewebdata/""
Call log:
[2m  - navigating to ""http://au.edu/"", waiting until ""domcontentloaded""[22",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
dpu.ac.th,EDU,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T15:25:32.891Z,https://www.dpu.ac.th/th,ok,,1,,Osano,th,1,0,0,1,1,,,,0,0,0,0,0,1,,,1,,,,,,,,evidence/dpu.ac.th/desktop/run1_banner.png,,interstitial_step1_before=evidence/dpu.ac.th/desktop/run1_interstitial_step1_before.png; 
dpu.ac.th,EDU,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T15:25:32.892Z,https://www.dpu.ac.th/th,ok,,1,,Osano,th,1,0,0,1,1,,,,0,0,0,0,0,0,,,1,,,,,,,,evidence/dpu.ac.th/desktop/run2_banner.png,,interstitial_step1_before=evidence/dpu.ac.th/desktop/run2_interstitial_step1_before.png; 
dpu.ac.th,EDU,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T15:25:33.973Z,https://www.dpu.ac.th/th,ok,,1,,Osano,th,1,0,0,1,1,,,,0,0,0,0,0,1,,,1,,,,,,,,evidence/dpu.ac.th/mobile/run1_banner.png,,interstitial_step1_before=evidence/dpu.ac.th/mobile/run1_interstitial_step1_before.png; 
dpu.ac.th,EDU,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T15:25:41.024Z,https://www.dpu.ac.th/th,ok,,1,,Osano,th,1,0,0,1,1,,,,0,0,0,0,0,0,,,1,,,,,,,,evidence/dpu.ac.th/mobile/run2_banner.png,,interstitial_step1_before=evidence/dpu.ac.th/mobile/run2_interstitial_step1_before.png; 
stamford.edu,EDU,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T15:25:41.031Z,https://www.stamford.edu/,ok,,1,,unknown,en-US,1,0,0,1,1,,,,0,0,0,0,0,2,,,1,,,,,,,,evidence/stamford.edu/desktop/run1_banner.png,,interstitial_step1_before=evidence/stamford.edu/desktop/run1_interstitial_step1_before.png; 
stamford.edu,EDU,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T15:25:41.975Z,https://www.stamford.edu/,ok,,1,,unknown,en-US,1,0,0,1,1,,,,0,0,0,0,0,8,,,1,,,,,,,,evidence/stamford.edu/desktop/run2_banner.png,,interstitial_step1_before=evidence/stamford.edu/desktop/run2_interstitial_step1_before.png; 
ru.ac.th,EDU,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T15:25:54.382Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://ru.ac.th/
Call log:
[2m  - navigating to ""http://ru.ac.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
ru.ac.th,EDU,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T15:25:56.940Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://ru.ac.th/
Call log:
[2m  - navigating to ""http://ru.ac.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
ru.ac.th,EDU,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T15:25:56.993Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://ru.ac.th/
Call log:
[2m  - navigating to ""http://ru.ac.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
ru.ac.th,EDU,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T15:25:57.043Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://ru.ac.th/
Call log:
[2m  - navigating to ""http://ru.ac.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
stamford.edu,EDU,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T15:25:48.641Z,https://www.stamford.edu/,ok,,1,,unknown,en-US,1,0,0,1,1,,,,0,0,0,0,0,2,,,1,,,,,,,,evidence/stamford.edu/mobile/run1_banner.png,,interstitial_step1_before=evidence/stamford.edu/mobile/run1_interstitial_step1_before.png; 
stamford.edu,EDU,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T15:25:50.375Z,https://www.stamford.edu/,ok,,1,,unknown,en-US,1,0,0,1,1,,,,0,0,0,0,0,2,,,1,,,,,,,,evidence/stamford.edu/mobile/run2_banner.png,,interstitial_step1_before=evidence/stamford.edu/mobile/run2_interstitial_step1_before.png; 
mcu.ac.th,EDU,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T15:25:57.093Z,https://mcu.ac.th/,ok,,1,,unknown,en-US,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,evidence/mcu.ac.th/desktop/run1_banner.png,evidence/mcu.ac.th/desktop/run1_manage.png,interstitial_step1_before=evidence/mcu.ac.th/desktop/run1_interstitial_step1_before.png; 
mcu.ac.th,EDU,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T15:25:57.873Z,https://mcu.ac.th/,ok,,1,,unknown,en-US,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,evidence/mcu.ac.th/desktop/run2_banner.png,evidence/mcu.ac.th/desktop/run2_manage.png,interstitial_step1_before=evidence/mcu.ac.th/desktop/run2_interstitial_step1_before.png; 
mcu.ac.th,EDU,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T15:25:59.084Z,https://mcu.ac.th/,ok,,1,,unknown,en-US,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,evidence/mcu.ac.th/mobile/run1_banner.png,evidence/mcu.ac.th/mobile/run1_manage.png,interstitial_step1_before=evidence/mcu.ac.th/mobile/run1_interstitial_step1_before.png; 
mfu.ac.th,EDU,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T15:26:20.391Z,https://mfu.ac.th/dashboard/,ok,,1,,unknown,en,1,0,0,0,1,,,,0,0,0,0,0,0,,,1,,,,,,,,evidence/mfu.ac.th/desktop/run1_banner.png,,interstitial_step1_before=evidence/mfu.ac.th/desktop/run1_interstitial_step1_before.png; 
mfu.ac.th,EDU,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T15:26:21.077Z,https://mfu.ac.th/dashboard/,ok,,1,,unknown,en,1,0,0,0,1,,,,0,0,0,0,0,0,,,1,,,,,,,,evidence/mfu.ac.th/desktop/run2_banner.png,,interstitial_step1_before=evidence/mfu.ac.th/desktop/run2_interstitial_step1_before.png; 
mcu.ac.th,EDU,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T15:26:13.130Z,https://mcu.ac.th/,ok,,1,,unknown,en-US,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,evidence/mcu.ac.th/mobile/run2_banner.png,evidence/mcu.ac.th/mobile/run2_manage.png,interstitial_step1_before=evidence/mcu.ac.th/mobile/run2_interstitial_step1_before.png; 
mfu.ac.th,EDU,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T15:26:26.944Z,https://mfu.ac.th/dashboard/,ok,,1,,unknown,en,1,0,0,0,1,,,,0,0,0,0,0,0,,,1,,,,,,,,evidence/mfu.ac.th/mobile/run1_banner.png,,interstitial_step1_before=evidence/mfu.ac.th/mobile/run1_interstitial_step1_before.png; 
mfu.ac.th,EDU,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T15:26:27.463Z,https://mfu.ac.th/dashboard/,ok,,1,,unknown,en,1,0,0,0,1,,,,0,0,0,0,0,0,,,1,,,,,,,,evidence/mfu.ac.th/mobile/run2_banner.png,,interstitial_step1_before=evidence/mfu.ac.th/mobile/run2_interstitial_step1_before.png; 
