domain,stratum,source,source_rank,run_id,device,viewport,locale,geo_country,datetime_utc,final_url,status,blocked_reason,banner_present,banner_type,cms_cmp_vendor,language_detected,accept_all_first_layer,reject_all_first_layer,manage_first_layer,close_button_present,clicks_accept_all,clicks_reject_all,delta_clicks,steps_reject_description,has_toggle_analytics,has_toggle_ads,default_on_analytics,default_on_ads,has_reject_all_anywhere,third_party_before_consent,third_party_after_reject,tracking_after_reject_flag,dp1_flag,dp2_flag,dp3_flag,dp4_flag,dp5_flag,dp6_flag,dp7_flag,dp8_flag,dp3_flag_adv,dp3_pre_tracking_count,dp3_reject_tracking_count,dp3_accept_tracking_count,dp3_pre_only_endpoints_count,dp3_pre_only_cookies_count,dp3_pre_only_endpoints_sample,dp3_pre_only_cookies_sample,canvas_fp_preconsent,screenshot_path_banner,screenshot_path_manage,notes
payap.ac.th,EDU,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-13T13:57:03.658Z,https://www.payap.ac.th/site/,ok,,1,,unknown,th,0,0,1,1,,2,,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,,,0,,,,,,,,,,,,,,,evidence/payap.ac.th/mobile/run1_banner.png,evidence/payap.ac.th/mobile/run1_manage.png,"interstitial_step1_before=evidence/payap.ac.th/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.payap.ac.th/site/; interstitial_clicked=""""; interstitial_step1_after=evidence/payap.ac.th/mobile/run1_interstitial_step1_after.png; "
payap.ac.th,EDU,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-13T13:57:01.846Z,https://www.payap.ac.th/site/,ok,,1,,unknown,th,0,0,1,1,,2,,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,,,0,,,,,,,,,,,,,,,evidence/payap.ac.th/desktop/run1_banner.png,evidence/payap.ac.th/desktop/run1_manage.png,"interstitial_step1_before=evidence/payap.ac.th/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.payap.ac.th/site/; interstitial_clicked=""""; interstitial_step1_after=evidence/payap.ac.th/desktop/run1_interstitial_step1_after.png; "
payap.ac.th,EDU,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-13T13:57:03.461Z,https://www.payap.ac.th/site/,ok,,1,,unknown,th,0,0,1,1,,2,,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,,,0,,,,,,,,,,,,,,,evidence/payap.ac.th/desktop/run2_banner.png,evidence/payap.ac.th/desktop/run2_manage.png,"interstitial_step1_before=evidence/payap.ac.th/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.payap.ac.th/site/?page_id=493; interstitial_clicked=""""; interstitial_step1_after=evidence/payap.ac.th/desktop/run2_interstitial_step1_after.png; "
payap.ac.th,EDU,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-13T13:57:32.007Z,https://www.payap.ac.th/site/,ok,,1,,unknown,th,0,0,1,1,,2,,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,1,,,,,0,,,,,,,,,,,,,,,evidence/payap.ac.th/mobile/run2_banner.png,evidence/payap.ac.th/mobile/run2_manage.png,interstitial_step1_before=evidence/payap.ac.th/mobile/run2_interstitial_step1_before.png; 
utcc.ac.th,EDU,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-13T13:57:34.368Z,https://www.utcc.ac.th/admission/,ok,,0,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/utcc.ac.th/desktop/run1_banner.png,evidence/utcc.ac.th/desktop/run1_manage.png,"interstitial_step1_before=evidence/utcc.ac.th/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.utcc.ac.th/admission/; interstitial_clicked=""""; interstitial_step1_after=evidence/utcc.ac.th/desktop/run1_interstitial_step1_after.png; "
utcc.ac.th,EDU,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-13T13:58:22.612Z,https://www.utcc.ac.th/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/utcc.ac.th/mobile/run1_banner.png,evidence/utcc.ac.th/mobile/run1_manage.png,"interstitial_step1_before=evidence/utcc.ac.th/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.utcc.ac.th/#; interstitial_clicked=""""; interstitial_step1_after=evidence/utcc.ac.th/mobile/run1_interstitial_step1_after.png; "
utcc.ac.th,EDU,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-13T13:57:35.425Z,https://www.utcc.ac.th/,ok,,1,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,evidence/utcc.ac.th/desktop/run2_banner.png,,"interstitial_step1_before=evidence/utcc.ac.th/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.utcc.ac.th/undergraduate; interstitial_clicked=""""; interstitial_step1_after=evidence/utcc.ac.th/desktop/run2_interstitial_step1_after.png; interstitial_step2_before=evidence/utcc.ac.th/desktop/run2_interstitial_step2_before.png; interstitial_fallback_clicked_href=https://www.utcc.ac.th/; interstitial_clicked=""""; interstitial_step2_after=evidence/utcc.ac.th/desktop/run2_interstitial_step2_after.png; "
tni.ac.th,EDU,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-13T14:03:13.810Z,https://tni.ac.th/home/,ok,,1,,unknown,th,1,0,1,0,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,4,,,1,1,0,,,,,,,,,,,,,,,evidence/tni.ac.th/desktop/run1_banner.png,evidence/tni.ac.th/desktop/run1_manage.png,"interstitial_step1_before=evidence/tni.ac.th/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://tni.ac.th/home; interstitial_clicked=""""; interstitial_step1_after=evidence/tni.ac.th/desktop/run1_interstitial_step1_after.png; "
utcc.ac.th,EDU,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-13T14:03:06.292Z,https://www.utcc.ac.th/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/utcc.ac.th/mobile/run2_banner.png,evidence/utcc.ac.th/mobile/run2_manage.png,"interstitial_step1_before=evidence/utcc.ac.th/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.utcc.ac.th/#; interstitial_clicked=""""; interstitial_step1_after=evidence/utcc.ac.th/mobile/run2_interstitial_step1_after.png; "
tni.ac.th,EDU,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-13T14:03:49.761Z,https://tni.ac.th/home/,ok,,1,,unknown,th,1,0,1,0,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,1,,,1,1,0,,,,,,,,,,,,,,,evidence/tni.ac.th/desktop/run2_banner.png,evidence/tni.ac.th/desktop/run2_manage.png,"interstitial_step1_before=evidence/tni.ac.th/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://tni.ac.th/home; interstitial_clicked=""""; interstitial_step1_after=evidence/tni.ac.th/desktop/run2_interstitial_step1_after.png; "
tni.ac.th,EDU,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-13T14:04:08.115Z,https://tni.ac.th/home/,ok,,1,,unknown,th,1,0,1,0,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,3,,,1,1,0,,,,,,,,,,,,,,,evidence/tni.ac.th/mobile/run1_banner.png,evidence/tni.ac.th/mobile/run1_manage.png,"interstitial_step1_before=evidence/tni.ac.th/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://tni.ac.th/home; interstitial_clicked=""""; interstitial_step1_after=evidence/tni.ac.th/mobile/run1_interstitial_step1_after.png; "
tni.ac.th,EDU,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-13T14:04:14.175Z,https://tni.ac.th/home/,ok,,1,,unknown,th,1,0,1,0,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,3,,,1,1,0,,,,,,,,,,,,,,,evidence/tni.ac.th/mobile/run2_banner.png,evidence/tni.ac.th/mobile/run2_manage.png,"interstitial_step1_before=evidence/tni.ac.th/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://tni.ac.th/home; interstitial_clicked=""""; interstitial_step1_after=evidence/tni.ac.th/mobile/run2_interstitial_step1_after.png; "
pim.ac.th,EDU,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-13T14:04:21.355Z,https://www.pim.ac.th/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,1,,,1,1,0,,,,,,,,,,,,,,,evidence/pim.ac.th/desktop/run1_banner.png,evidence/pim.ac.th/desktop/run1_manage.png,"interstitial_step1_before=evidence/pim.ac.th/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.pim.ac.th/; interstitial_clicked=""""; interstitial_step1_after=evidence/pim.ac.th/desktop/run1_interstitial_step1_after.png; "
pim.ac.th,EDU,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-13T14:04:31.572Z,https://www.pim.ac.th/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,1,,,1,1,0,,,,,,,,,,,,,,,evidence/pim.ac.th/mobile/run1_banner.png,evidence/pim.ac.th/mobile/run1_manage.png,"interstitial_step1_before=evidence/pim.ac.th/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.pim.ac.th/; interstitial_clicked=""""; interstitial_step1_after=evidence/pim.ac.th/mobile/run1_interstitial_step1_after.png; "
pim.ac.th,EDU,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-13T14:04:28.278Z,https://www.pim.ac.th/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,1,,,1,1,0,,,,,,,,,,,,,,,evidence/pim.ac.th/desktop/run2_banner.png,evidence/pim.ac.th/desktop/run2_manage.png,"interstitial_step1_before=evidence/pim.ac.th/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.pim.ac.th/; interstitial_clicked=""""; interstitial_step1_after=evidence/pim.ac.th/desktop/run2_interstitial_step1_after.png; "
pim.ac.th,EDU,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-13T14:04:42.103Z,https://www.pim.ac.th/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/pim.ac.th/mobile/run2_banner.png,evidence/pim.ac.th/mobile/run2_manage.png,"interstitial_step1_before=evidence/pim.ac.th/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.pim.ac.th/; interstitial_clicked=""""; interstitial_step1_after=evidence/pim.ac.th/mobile/run2_interstitial_step1_after.png; "
bu.ac.th,EDU,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-13T14:04:56.198Z,https://www.bu.ac.th/th/featured-stories/2256,ok,,1,,unknown,th,0,0,0,1,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/bu.ac.th/desktop/run2_banner.png,,"interstitial_step1_before=evidence/bu.ac.th/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.bu.ac.th/th/featured-stories/2256; interstitial_clicked=""""; interstitial_step1_after=evidence/bu.ac.th/desktop/run2_interstitial_step1_after.png; "
bu.ac.th,EDU,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-13T14:05:16.328Z,https://www.bu.ac.th/th,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/bu.ac.th/mobile/run1_banner.png,evidence/bu.ac.th/mobile/run1_manage.png,"interstitial_step1_before=evidence/bu.ac.th/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.bu.ac.th/th; interstitial_clicked=""""; interstitial_step1_after=evidence/bu.ac.th/mobile/run1_interstitial_step1_after.png; "
au.edu,EDU,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-13T14:06:11.146Z,,error,"page.goto: Navigation to ""http://au.edu/"" is interrupted by another navigation to ""chrome-error://chromewebdata/""
Call log:
[2m  - navigating to ""http://au.edu/"", waiting until ""domcontentloaded""[22",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
bu.ac.th,EDU,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-13T14:04:47.645Z,https://www.bu.ac.th/th,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/bu.ac.th/desktop/run1_banner.png,evidence/bu.ac.th/desktop/run1_manage.png,"interstitial_step1_before=evidence/bu.ac.th/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.bu.ac.th/th; interstitial_clicked=""""; interstitial_step1_after=evidence/bu.ac.th/desktop/run1_interstitial_step1_after.png; "
au.edu,EDU,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-13T14:06:20.733Z,,error,"page.goto: Navigation to ""http://au.edu/"" is interrupted by another navigation to ""chrome-error://chromewebdata/""
Call log:
[2m  - navigating to ""http://au.edu/"", waiting until ""domcontentloaded""[22",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
au.edu,EDU,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-13T14:06:22.831Z,,error,"page.goto: Navigation to ""http://au.edu/"" is interrupted by another navigation to ""chrome-error://chromewebdata/""
Call log:
[2m  - navigating to ""http://au.edu/"", waiting until ""domcontentloaded""[22",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
au.edu,EDU,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-13T14:06:24.415Z,,error,"page.goto: Navigation to ""http://au.edu/"" is interrupted by another navigation to ""chrome-error://chromewebdata/""
Call log:
[2m  - navigating to ""http://au.edu/"", waiting until ""domcontentloaded""[22",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
rangsit.edu,EDU,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-13T14:06:25.448Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://rangsit.edu/
Call log:
[2m  - navigating to ""http://rangsit.edu/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
rangsit.edu,EDU,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-13T14:06:28.334Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://rangsit.edu/
Call log:
[2m  - navigating to ""http://rangsit.edu/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
rangsit.edu,EDU,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-13T14:06:28.558Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://rangsit.edu/
Call log:
[2m  - navigating to ""http://rangsit.edu/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
rangsit.edu,EDU,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-13T14:06:30.449Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://rangsit.edu/
Call log:
[2m  - navigating to ""http://rangsit.edu/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
bu.ac.th,EDU,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-13T14:06:00.418Z,https://www.bu.ac.th/th,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/bu.ac.th/mobile/run2_banner.png,evidence/bu.ac.th/mobile/run2_manage.png,"interstitial_step1_before=evidence/bu.ac.th/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.bu.ac.th/th; interstitial_clicked=""""; interstitial_step1_after=evidence/bu.ac.th/mobile/run2_interstitial_step1_after.png; "
dpu.ac.th,EDU,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-13T14:06:30.974Z,https://www.dpu.ac.th/th,ok,,1,,unknown,th,0,0,0,1,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/dpu.ac.th/desktop/run1_banner.png,,"interstitial_step1_before=evidence/dpu.ac.th/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.dpu.ac.th/th; interstitial_clicked=""""; interstitial_step1_after=evidence/dpu.ac.th/desktop/run1_interstitial_step1_after.png; "
dpu.ac.th,EDU,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-13T14:06:34.593Z,https://www.dpu.ac.th/th,ok,,1,,unknown,th,0,0,0,1,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/dpu.ac.th/desktop/run2_banner.png,,"interstitial_step1_before=evidence/dpu.ac.th/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.dpu.ac.th/th; interstitial_clicked=""""; interstitial_step1_after=evidence/dpu.ac.th/desktop/run2_interstitial_step1_after.png; "
dpu.ac.th,EDU,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-13T14:07:07.105Z,https://www.dpu.ac.th/th,ok,,1,,unknown,th,0,0,0,1,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/dpu.ac.th/mobile/run1_banner.png,,interstitial_step1_before=evidence/dpu.ac.th/mobile/run1_interstitial_step1_before.png; 
dpu.ac.th,EDU,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-13T14:07:33.533Z,https://www.dpu.ac.th/th,ok,,1,,unknown,th,0,0,0,1,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/dpu.ac.th/mobile/run2_banner.png,,interstitial_step1_before=evidence/dpu.ac.th/mobile/run2_interstitial_step1_before.png; 
stamford.edu,EDU,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-13T14:07:34.300Z,https://www.stamford.edu/,ok,,1,,unknown,en-US,1,0,0,1,1,,,,0,0,0,0,0,1,,,1,,,,,,,,,,,,,,,,,evidence/stamford.edu/desktop/run1_banner.png,,"interstitial_step1_before=evidence/stamford.edu/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.stamford.edu/; interstitial_clicked=""""; interstitial_step1_after=evidence/stamford.edu/desktop/run1_interstitial_step1_after.png; "
stamford.edu,EDU,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-13T14:08:16.855Z,https://www.stamford.edu/,ok,,1,,unknown,en-US,1,0,0,1,1,,,,0,0,0,0,0,2,,,1,,,,,,,,,,,,,,,,,evidence/stamford.edu/desktop/run2_banner.png,,"interstitial_step1_before=evidence/stamford.edu/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.stamford.edu/; interstitial_clicked=""""; interstitial_step1_after=evidence/stamford.edu/desktop/run2_interstitial_step1_after.png; "
ru.ac.th,EDU,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-13T14:08:48.831Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://ru.ac.th/
Call log:
[2m  - navigating to ""http://ru.ac.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
ru.ac.th,EDU,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-13T14:08:48.971Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://ru.ac.th/
Call log:
[2m  - navigating to ""http://ru.ac.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
ru.ac.th,EDU,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-13T14:08:49.115Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://ru.ac.th/
Call log:
[2m  - navigating to ""http://ru.ac.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
ru.ac.th,EDU,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-13T14:08:49.229Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://ru.ac.th/
Call log:
[2m  - navigating to ""http://ru.ac.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
stamford.edu,EDU,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-13T14:08:40.040Z,https://www.stamford.edu/,ok,,1,,unknown,en-US,1,0,0,1,1,,,,0,0,0,0,0,7,,,1,,,,,,,,,,,,,,,,,evidence/stamford.edu/mobile/run1_banner.png,,"interstitial_step1_before=evidence/stamford.edu/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.stamford.edu/; interstitial_clicked=""""; interstitial_step1_after=evidence/stamford.edu/mobile/run1_interstitial_step1_after.png; "
stamford.edu,EDU,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-13T14:08:40.174Z,https://www.stamford.edu/,ok,,1,,unknown,en-US,1,0,0,1,1,,,,0,0,0,0,0,7,,,1,,,,,,,,,,,,,,,,,evidence/stamford.edu/mobile/run2_banner.png,,"interstitial_step1_before=evidence/stamford.edu/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.stamford.edu/; interstitial_clicked=""""; interstitial_step1_after=evidence/stamford.edu/mobile/run2_interstitial_step1_after.png; "
mcu.ac.th,EDU,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-13T14:08:49.332Z,https://mcu.ac.th/,ok,,1,,unknown,en-US,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/mcu.ac.th/desktop/run1_banner.png,evidence/mcu.ac.th/desktop/run1_manage.png,"interstitial_step1_before=evidence/mcu.ac.th/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.mcu.ac.th/language/change/TH?url=https%3A%2F%2Fwww.mcu.ac.th%2F; interstitial_clicked=""""; interstitial_step1_after=evidence/mcu.ac.th/desktop/run1_interstitial_step1_after.png; "
mcu.ac.th,EDU,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-13T14:08:51.439Z,https://mcu.ac.th/,ok,,1,,unknown,en-US,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,2,,,1,1,0,,,,,,,,,,,,,,,evidence/mcu.ac.th/desktop/run2_banner.png,evidence/mcu.ac.th/desktop/run2_manage.png,"interstitial_step1_before=evidence/mcu.ac.th/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.mcu.ac.th/language/change/TH?url=https%3A%2F%2Fwww.mcu.ac.th%2F; interstitial_clicked=""""; interstitial_step1_after=evidence/mcu.ac.th/desktop/run2_interstitial_step1_after.png; "
mcu.ac.th,EDU,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-13T14:08:51.804Z,https://mcu.ac.th/,ok,,1,,unknown,en-US,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/mcu.ac.th/mobile/run1_banner.png,evidence/mcu.ac.th/mobile/run1_manage.png,"interstitial_step1_before=evidence/mcu.ac.th/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.mcu.ac.th/language/change/TH?url=https%3A%2F%2Fwww.mcu.ac.th%2F; interstitial_clicked=""""; interstitial_step1_after=evidence/mcu.ac.th/mobile/run1_interstitial_step1_after.png; "
mcu.ac.th,EDU,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-13T14:09:04.446Z,https://mcu.ac.th/,ok,,1,,unknown,en-US,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,4,,,1,1,0,,,,,,,,,,,,,,,evidence/mcu.ac.th/mobile/run2_banner.png,evidence/mcu.ac.th/mobile/run2_manage.png,"interstitial_step1_before=evidence/mcu.ac.th/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.mcu.ac.th/language/change/TH?url=https%3A%2F%2Fwww.mcu.ac.th%2F; interstitial_clicked=""""; interstitial_step1_after=evidence/mcu.ac.th/mobile/run2_interstitial_step1_after.png; "
